track_name,artists,track_id
Stressed Out,['Twenty One Pilots'],3CRDbSIZ4r5MsZ0YwxuEkn
Sit Next to Me,['Foster The People'],4BdGO1CaObRD4La9l5Zanz
Headstrong,['Trapt'],1AEYT6VxrxXPMoQUxsY0E4
Wish You Were Here,['Incubus'],6KtLECDztnah63TNmV4Plw
What I've Done,['Linkin Park'],18lR4BzEs7e3qzc0KVkTpU
Wish I Knew You,['The Revivalists'],2EWpa5XnAuSn0sIkSSIhYk
Anna Sun,['WALK THE MOON'],3e0yTP5trHBBVvV32jwXqF
Riptide,['Vance Joy'],3JvrhDOgAt6p7K8mDyZwRd
Seven Nation Army,['The White Stripes'],3dPQuX8Gs42Y7b454ybpMR
Cough Syrup,['Young the Giant'],1UqhkbzB1kuFwt2iy4h29Q
Lisztomania,['Phoenix'],7hwcojGiRqYm100tSmpZE3
Talk Too Much,['COIN'],4djIFfof5TpbSGRZUpsTXq
Shut Up and Dance,['WALK THE MOON'],4kbj5MwxO1bq9wjT5g9HaA
Changing,['The Airborne Toxic Event'],6M23RkYPbVR91c4iWVNkcl
All My Life,['Foo Fighters'],6tsojOQ5wHaIjKqIryLZK6
The Kill,['Thirty Seconds To Mars'],0lP4HYLmvowOKdsQ7CVkuq
Your Decision,['Alice In Chains'],4oI2qtjY1QHJ7NpYuid5KB
Hanging By A Moment,['Lifehouse'],0wqOReZDnrefefEsrIGeR4
Madness,['Muse'],0c4IEciLCDdXEhhKxj4ThA
Ways to Go,['GROUPLOVE'],57nNNkgk768QVXq3uHxu5e
Believer,['Imagine Dragons'],0pqnGHJpmpxLKifKRmU6WP
Cold,['Crossfade'],6ZxrUCaynLgKSUudACOTwj
Boulevard of Broken Dreams,['Green Day'],5GorCbAP4aL0EJ16frG2hd
It's Been Awhile,['Staind'],25CMmGsl22APKhfuj4Tp7j
Faint,['Linkin Park'],4Yf5bqU3NK4kNOypcrLYwU
I Will Not Bow,['Breaking Benjamin'],2yXyz4NLTZx9CLdXfLTp5E
The Man,['The Killers'],5aWhs651KYM26HYM16kRdk
I Hate Everything About You,['Three Days Grace'],6rUp7v3l8yC4TKxAAR5Bmx
Kryptonite,['3 Doors Down'],6ZOBP3NvffbU4SZcrnt1k6
Let It Die,['Foo Fighters'],2XvrMHbSO077Ajg7QTTNdY
Through Glass,['Stone Sour'],5NeIONQWJ25uPylJBJiO4c
Shake Me Down,['Cage The Elephant'],1Hb1IJ9bBCa6wo3fRtexnJ
Colours,['GROUPLOVE'],6gSKswfcoWvaadqvuMF3Y7
The Diary Of Jane,['Breaking Benjamin'],5m9uiFH9sK5wxRZdfN62n9
Bleed It Out,['Linkin Park'],0UFDKFqW2oGspYeYqo9wjA
Somebody That I Used To Know,"['Gotye', 'Kimbra']",4wCmqSrbyCgxEXROQE6vtV
Little Black Submarines,['The Black Keys'],1PXsUXSM3LF2XNSkmIldPb
Last Resort,['Papa Roach'],5W8YXBz9MTIDyrpYaCg2Ky
Kings And Queens,['Thirty Seconds To Mars'],4sjLcE0GQ6urc4iUXsUPe9
Gold Guns Girls,['Metric'],5WH2HL7ZrVu9n51viwbdJw
Helena Beat,['Foster The People'],4VbDJMkAX3dWNBdn3KH6Wx
Sweater Weather,['The Neighbourhood'],2QjOHCTQ1Jl3zawyYOpxh6
If So,['Atlas Genius'],5yUXyXZSG80niT5hkh7ucf
Mr. Brightside,['The Killers'],7oK9VyNzrYvRFo7nQEYkWN
The Sound of Winter,['Bush'],088jA8SBv1P0viSjYBieBI
Symptoms,['Atlas Genius'],3Sj79eUdSFwRHFAfj6szWz
Forever,['Papa Roach'],7zQ5nqAKKfk0gtBgV70gyq
Renegades,['X Ambassadors'],0fYVliAYKHuPmECRs1pbRf
Like a Stone,['Audioslave'],3YuaBvuZqcwN3CEAyyoaei
No One Knows,['Queens of the Stone Age'],6NvRxjfYkkT2SpirAlmsjH
Animal,['Neon Trees'],3gFZiq9gt0ijXW9b3Z38bw
The Cave,['Mumford & Sons'],7IxVWmdabNVhfLBV3JD0nJ
Letter from a Thief,['Chevelle'],2pYnpQHChbpwxla0gYcHhB
Breath,['Breaking Benjamin'],4JXfNOePhdgMOI7KZ1L25U
Believer,['American Authors'],64ybTt8CKxPdeXBNnu08Op
Apocalypse,['Cigarettes After Sex'],3AVrVz5rK8Hrqo9YGiVGN5
Numb,['Linkin Park'],2nLtzopw4rPReszdYBJU6h
Ex's & Oh's,['Elle King'],70eDxAyAraNTiD6lx2ZEnH
Gold on the Ceiling,['The Black Keys'],5lN1EH25gdiqT1SFALMAq1
Crawling In The Dark,['Hoobastank'],3wli6CFsUwYEuLZTIuCwt3
Best of You,['Foo Fighters'],5FZxsHWIvUsmSK1IAvm2pp
Too Close,['Alex Clare'],4sK96UnGx3NjBaqvfTG2dm
So Cold,['Breaking Benjamin'],3xXKwkmkrpZmGpIof83xbE
Mess Is Mine,['Vance Joy'],29jtZGdgpE2lWm2mkIt6HS
The Middle,['Jimmy Eat World'],6GG73Jik4jUlQCkKg9JuGO
Somebody Else,['The 1975'],5hc71nKsUgtwQ3z52KEKQk
You Are a Tourist,['Death Cab for Cutie'],2bD1AW4yqiCurGCva6r88a
Female Robbery,['The Neighbourhood'],4BDnfINTlfJPmLp1UV6CXt
So Far Away,['Staind'],6FOpPA0a80RuBqqgDozvja
The Hand That Feeds,['Nine Inch Nails'],5ugzDiilhy6ILKmKfhEzd7
Dissolve,"['Absofacto', 'NITESHIFT']",7pBrj5rt4SSxXwFKOyZfHR
Little Lion Man,['Mumford & Sons'],6JnufVNLIO5F5Lk4sEVLeI
Welcome to the Black Parade,['My Chemical Romance'],5wQnmLuC1W7ATsArWACrgW
Fever,['The Black Keys'],3Hx7RXqCS7Kzjy2ot2q1Gk
Genghis Khan,['Miike Snow'],6MDijuuArPJv1vbp7K1x3f
Send the Pain Below,['Chevelle'],6dRAAG4sB71NAtVCHJep7s
Only,['Nine Inch Nails'],0m1DJ5Jkv3kdnGrcZsJFmC
Icky Thump,['The White Stripes'],2LMq1O0NiqGhPOlXo3McYQ
Heathens,['Twenty One Pilots'],6i0V12jOa3mr6uu4WYhUBr
Pork And Beans,['Weezer'],7wclPheMJAUKn2njmO2s3A
You're Somebody Else,['flora cash'],0pdKRp2sUthTPe7RLWpPqQ
Lampshades on Fire,['Modest Mouse'],5jJ69cMDMC0aeWPjZo6VP2
Wasteland,['10 Years'],3pO37BXsjMC2wApALxGbuB
In Cold Blood,['alt-J'],0jeJR3LdrC2QJNviq7wjzp
Loser,['3 Doors Down'],1aC1IBAETh2XYGOE8kCC6t
Spirits,['The Strumbellas'],7GJ572zvnU94VZVrj5XRtb
By the Way,['Red Hot Chili Peppers'],1f2V8U1BiWaC9aJWmpOARe
Love Hurts,['Incubus'],5JTgqOeHWg4bxMZYMRTE4H
Afraid,['The Neighbourhood'],7brQHA2CgQpcMBiOlfiXYb
Wasting My Time,['Default'],5dpAN1mjFPL38kh9kWsCiw
Bloody Mary (Nerve Endings),['Silversun Pickups'],4nL5zDcWulQiYN6i9S98kW
Mountain Man,['Crash Kings'],11sDPLjknxt46rtXz8PtK2
Something to Believe In,['Young the Giant'],6L3VWDPDTQkQFkqvmpAUMU
Pardon Me,['Incubus'],1Y13csEpu3TK5gQdzGLrd8
The Red,['Chevelle'],1gyee1JuFFiP476LQpRMYU
Pain,['Jimmy Eat World'],0SUClY63fA1awioMFtMYeE
Addicted,['Saving Abel'],3pxCXv0NACYfYnLjFcQW5D
Ride,['Twenty One Pilots'],2Z8WuEywRWYTKe1NybPQEW
Otherside,['Red Hot Chili Peppers'],64BbK9SFKH2jk86U3dGj2P
Schism,['TOOL'],55mJleti2WfWEFNFcBduhc
Why'd You Only Call Me When You're High?,['Arctic Monkeys'],086myS9r57YsLbJpU0TgK9
Shadow of the Day,['Linkin Park'],0OYcEfskah1egYHjYRvbg1
High,['Sir Sly'],17aDyX39gb1iV1ZWvD1ffE
Team,['Lorde'],3G6hD9B2ZHOsgf4WfNu7X1
Rope,['Foo Fighters'],7v0mtl6oInUtHOmTk2b0gC
Out of My League,['Fitz and The Tantrums'],2AYEOC02WLhUiOoaig2SEH
Happier,"['Marshmello', 'Bastille']",2dpaYNEQHiRxtZbfNsse99
Love Is Mystical,['Cold War Kids'],12pdXFcruNcPUbZypKUDgz
From Yesterday,['Thirty Seconds To Mars'],1JBa9B1iA4yNVpJ5wVGrZH
Giving Up the Gun,['Vampire Weekend'],40cAeDaZAnPY9bUHf4jYXW
Dani California,['Red Hot Chili Peppers'],10Nmj3JCNoMeBQ87uw5j8k
Psycho,['Puddle Of Mudd'],3e2KBwxibC1rq4bA5TNKW2
The Gold,['Manchester Orchestra'],3EytfC22ikoXM921cJbejn
How You Like Me Now,['The Heavy'],7D180Q77XAEP7atBLmMTgK
Internet Killed the Video Star,['The Limousines'],3bf87vxatBoY88DeYMdt6D
Good Grief,['Bastille'],1oxOiOjsi7plNOZEhoPLPj
Lonely Boy,['The Black Keys'],5G1sTBGbZT5o4PNRc75RKI
Trampoline (with ZAYN),"['SHAED', 'ZAYN']",1iQDltZqI7BXnHrFy4Qo1k
Underground,['MISSIO'],3GjLecyioIsSt0EaNecctC
New Divide,['Linkin Park'],6Wx88Mv6b9ofjKMKkdwOJd
Just Like You,['Three Days Grace'],1RtnIF8uRwTLxmcR87V6Wo
Miss Murder,['AFI'],0Ti2dlF2xLjXblvdU5fCxM
I See You,['MISSIO'],5UIR8dRPP1GtdxYHYPwKN5
DOA,['Foo Fighters'],1QZFn6QUNHfCp8s06C91hw
Burn The House Down,['AJR'],0TkJIyL69RAUIbNwGub6uR
One Step Closer,['Linkin Park'],3K4HG9evC7dg3N0R9cYqk4
Rise Above This,['Seether'],4dZ4iHhsqQAQ4em4abLB6C
Beverly Hills,['Weezer'],1yKu2MhpwzDXXH2tzG6xoa
"Steady, As She Goes",['The Raconteurs'],19iqWNzp5LwEdvntpEK8MP
Superposition,['Young the Giant'],67YPjbcxUypwNOwYBZquq1
No Roots,['Alice Merton'],4CdfFYzaAJ0y0beKzmgJSn
My Blood,['Twenty One Pilots'],5HeKOKc4phmLn8e4I7EkzD
When You Were Young,['The Killers'],70wYA8oYHoMzhRRkARoMhU
Believe,['The Bravery'],4Wvr1YaxNsCujq77dKujys
Harmony Hall,['Vampire Weekend'],39exKIvycQDgs4T6uXdyu0
The Royal We,['Silversun Pickups'],2cqQQB5Ft23FFrpKTnXeZv
Brazil,['Declan McKenna'],4sNG6zQBmtq7M8aeeKJRMQ
For You,['Staind'],464HG7mt7NNKtKY0Hco8Y8
Inside the Fire,['Disturbed'],5cxp9kjCFyJwzv3lzeX7ku
Run,['COIN'],6szw2Y2ywtth0oc7ODN3Tz
In One Ear,['Cage The Elephant'],2VRJIIzbhhOGaxAhwCMfZX
2 Heads,['Coleman Hell'],3bi8yEuK44vLcbjHkPH0u1
Give Me a Try,['The Wombats'],0gohFCf3LlExQw41BfajZg
When I'm Gone,['3 Doors Down'],3WbphvawbMZ8FyqDxYGdSQ
Running Away,['Hoobastank'],658FEXDknBDQDPBNN9Mhy6
Young Blood,['The Naked And Famous'],25nzKGDiua1lE9Qo5V19GL
Ain't No Rest for the Wicked,['Cage The Elephant'],3Pzh926pXggbMe2ZpXyMV7
Always,['Saliva'],7kpa6MWRrPaF3b6C0DgioK
Africa,['Weezer'],3ZPKocroJIcnHGcnJVlLKD
Just Breathe,['Pearl Jam'],6i81qFkru6Kj1IEsB7KNp2
Crawling,['Linkin Park'],57BrRMwf9LrcmuOsyGilwr
Pain,['Three Days Grace'],5PZ2cqh9Yem2g6cTSOLllz
Hate Me,['Blue October'],1tL40tfdtUaSLek4DvDDr3
Fire Escape,['Andrew McMahon in the Wilderness'],6uCmU6ldcsVpLAKNCojVg8
HandClap,['Fitz and The Tantrums'],4qRaZYiaOsSvWC7VgcxrI0
Lemon to a Knife Fight,['The Wombats'],3QRqzF6rX9nZbTGQvBU5bN
Long Road To Ruin,['Foo Fighters'],0bORa4VpL8NzyMXEI6UFGK
Fine Again,['Seether'],4eTIe5eqds88bA9ua6p5p6
My Body,['Young the Giant'],1KDYN3odJHnj9pqGHN3FVs
Perfect Situation,['Weezer'],1D7UBHqaPWDbBHs2S5YXge
Turn,['The Wombats'],11IJA30efHAJLO3qroPh5L
Vitamin R (Leading Us Along),['Chevelle'],04NGX0b5Tgs7VsErfn5OA1
Breaking the Habit,['Linkin Park'],4HcDu9IGRCvSTJE4yW5Ugv
Somewhere I Belong,['Linkin Park'],3agtg0x11wPvLIWkYR39nZ
Thunder Clatter,['Wild Cub'],39Cv9mq0PPrsJ5jtVb2Hiu
South Side,['Moby'],49bUJjrC16NgnrgGS75Yan
Left Hand Free,['alt-J'],4iEOVEULZRvmzYSZY2ViKN
Move,['Saint Motel'],4vuJuTLFomqItDrn482nzV
Given Up,['Linkin Park'],1fLlRApgzxWweF1JTf8yM5
Megalomaniac,['Incubus'],1rSo624QuuCteNxAzsU3SV
Holiday,['Green Day'],4VgEM12OeaN3GyBV487Me7
Anna Molly,['Incubus'],0uLhNT7UIH3nZCCDZd3OBl
Hash Pipe,['Weezer'],2mPMFJvQ0v27gVqe5b6nDn
Times Like These,['Foo Fighters'],67vYdAAM3oGsEImCRfbtsF
Sometime Around Midnight,['The Airborne Toxic Event'],7Hn0bZgca6QFz6OyKkvAi6
BURN IT DOWN,['Linkin Park'],7oVEtyuv9NBmnytsCIsY5I
Diane Young,['Vampire Weekend'],10f0hrbCBiQk9STrFG3EU7
Snow (Hey Oh),['Red Hot Chili Peppers'],2aibwv5hGXSgw7Yru8IYTO
Aerials,['System Of A Down'],4e9eGQYsOiBcftrWXwsVco
Can't Stop,['Red Hot Chili Peppers'],3ZOEytgrvLwQaqXreDs2Jx
Take It All Back 2.0,['Judah & the Lion'],2w7O4XCRoIJrwF1NqKL9TM
Come Along,['Cosmo Sheldrake'],17q1nFo1UQvXiQ8TD7aI8H
Tear in My Heart,['Twenty One Pilots'],3bnVBN67NBEzedqQuWrpP4
Midnight City,['M83'],1eyzqe2QqGZUmfcPZtrIyt
Lasso,['Phoenix'],1DqTNIgasdUuTVBfHuEZds
Still Breathing,['Green Day'],19YmvsVCetCBeVj6O2mljR
It's About Time,['Young the Giant'],7LDy0zN3tVio4sG4lRNtBg
&Run,['Sir Sly'],0w4m3Xp4svlIoyL94Zjlyd
Sail,['AWOLNATION'],7ueP5u2qkdZbIPN2YA6LR0
I Get It,['Chevelle'],3K8hcmiEnCiVFqqHoMMz4q
Kiss This,['The Struts'],3Zm5SMUA3JH98Aty7Zc0xr
Are You Gonna Be My Girl,['Jet'],305WCRhhS10XUcH6AEwZk6
We Are Young (feat. Janelle Monáe),"['fun.', 'Janelle Monáe']",7a86XRg84qjasly9f6bPSD
Hey There Delilah,"[""Plain White T's""]",4RCWB3V8V0dignt99LZ8vH
Control,['Puddle Of Mudd'],575Sz3R4xOhueUstPObylF
The Ghosts of Beverly Drive,['Death Cab for Cutie'],6wNCdMW82LwJgFrnGqLhpJ
Right Here,['Staind'],6S7mmHgyWOG6pIYuL4YrfQ
Alive - 2021 Remaster,['P.O.D.'],03Dm6pihpViDzVcDc9Hjyz
Angela,['The Lumineers'],5bodDpPolC3xlame0SVcDY
My Type,['Saint Motel'],2Iq6HhIquO7JKr0KfTNLzU
Remedy,['Seether'],5ynxx6zC4dgzsMHLYQ04Dc
Undisclosed Desires,['Muse'],0It6VJoMAare1zdV2wxqZq
Bring Me To Life,['Evanescence'],0COqiPhxzoWICwFCS4eZcp
Change (In the House of Flies),['Deftones'],51c94ac31swyDQj9B3Lzs3
Bottom Of The Deep Blue Sea,['MISSIO'],6AvslIXIi9iaGvukefyVVK
Carried Away,['Passion Pit'],52a6VcF23v5HB7KfDEmBHq
Chop Suey!,['System Of A Down'],2DlHlPMa4M17kufBvI2lEN
Mess Around,['Cage The Elephant'],0X0Lz7LwpiIWcdGqVWaxXD
On Hold,['The xx'],5w3CRkbTWXfbYepIdFpGUN
The Reason,['Hoobastank'],77loZpT5Y5PRP1S451P9Yz
She Hates Me,['Puddle Of Mudd'],16DhvbuyvJob4Q9GHNYu2n
Next Girl,['The Black Keys'],2UE4m8egf0aREmOi47sDOk
Fat Lip,['Sum 41'],4KacUpvbA3Mfo05gttTjhN
Cringe,['Matt Maeson'],12rhvKDK2FfHTZZ1sSAHDG
Prayer,['Disturbed'],3HGctlDltHdllOSTogGKhJ
Butterfly,['Crazy Town'],4BggEwLhGfrbrl7JBhC8EC
I Wanna Get Better,['Bleachers'],1BwhFXqoIsePt21WyWIttb
Smooth Criminal,['Alien Ant Farm'],5z6xHjCZr7a7AIcy8sPBKy
American Idiot,['Green Day'],6nTiIhLmQ3FWhvrGafw2zj
Troublemaker,['Weezer'],4r53Y7uKvyXCU7a9dsnb58
Save Me,['Shinedown'],23SlyxzUtQtExgEButcOtR
You Know You're Right,['Nirvana'],5O8L4I2S4izFGDjvP7xAKv
Empty Walls,['Serj Tankian'],16pmJwwNFVCqdXWPZtwZzh
Trip Switch,['Nothing But Thieves'],1uqU0nq6DCbJMktSlUvQV8
The Mother We Share,['CHVRCHES'],2pE0CMK1fE3mfU0eEOHhKw
Sober Up (feat. Rivers Cuomo),"['AJR', 'Rivers Cuomo']",5jiYx70OBzEI99jx1Gn3FN
Go! (feat. Mai Lan),"['M83', 'MAI LAN']",09zN9QBOHe8795UVOvEtnt
Mind Over Matter,['Young the Giant'],5Az8KU81g2aLBbJN67F2CI
Youth Of The Nation - 2021 Remaster,['P.O.D.'],40y34WOWB1Sasi2dGEjSJN
Hypnotize,['System Of A Down'],6oO7WMjD6kEvCITLbVj0mu
Stellar,['Incubus'],6ISuXA3UCPMtsyEUGUTAyn
Float On,['Modest Mouse'],2lwwrWVKdf3LR9lbbhnr6R
Slither,['Velvet Revolver'],7kF1iPJTj3VFJX9XokQ80F
Cold Hard Bitch,['Jet'],5u6fnmRO5V0PTl5M2Eekeu
Dig,['Incubus'],5wvYib82q05wiNjLElD8GJ
Kids,['MGMT'],1jJci4qxiYcOHhQR247rEU
My Sweet Summer,['Dirty Heads'],6KEdjhTORrn8HOVeuABlUg
"Sugar, We're Goin Down",['Fall Out Boy'],2TfSHkHiFO4gRztVIkggkE
Paris,['Magic Man'],4EaO2XR7gWaHq8DW7nu1iY
Ho Hey,['The Lumineers'],0W4Kpfp1w2xkY3PrV714B7
Lying from You,['Linkin Park'],3BmjRmFTESgWZLPSVGp8aG
Bat Country,['Avenged Sevenfold'],3sHH7lklbfpcraDDvYnjo7
Re-Education (Through Labor),['Rise Against'],6c1Bdvp208X0jbLmFnWbkC
Breakdown,['Seether'],0Q9f1NBvKCC37V4oJVEgCh
Way down We Go,['KALEO'],0y1QJc3SJVPKJ1OvFmFqe6
My Cheating Heart,['Love Fame Tragedy'],7f5PIxuJXXUYsUnVnHvxiN
Walk,['Foo Fighters'],76Je5Wklky23mVoxiRszcN
Somebody Told Me,['The Killers'],7HGTkn2aX7MNdKs7nV2xBt
Up All Night,['blink-182'],0sqQ9N6hY0ieocwrgxgJ9F
Contagious,['Night Riots'],4aBBDcUCc1pK6zOQ8QxCg3
Kill Your Heroes,['AWOLNATION'],7LJF6AtijSniUJpmZTqKRj
Angel of Small Death and the Codeine Scene,['Hozier'],6JmSfynzr6E0QllQZNEXEb
E-Pro,['Beck'],01MBhRpvFkbeRwAp7gcF2W
The Adventures of Rain Dance Maggie,['Red Hot Chili Peppers'],0PgNhIg5n0UAOBVn43b8b6
Some Nights,['fun.'],6t6oULCRS6hnI7rm0h5gwl
With Arms Wide Open,['Creed'],0eKyHwckh9vQb8ncZ2DXCs
Sweetness,['Jimmy Eat World'],429IbFR4yp2J81CeTwF5iY
Love It If We Made It,['The 1975'],6WmIyn2fx1PKQ0XDpYj4VR
Scars,['Papa Roach'],1UREw2MCfU0xwBzCAjxlUD
Warning,['Incubus'],3svBKSy1pru9EEvnRrNqzf
Starlight,['Muse'],3skn2lauGk7Dx6bVIt5DVj
Judith,['A Perfect Circle'],5KDNFlHAdDJ84fhK27c35X
B.Y.O.B.,['System Of A Down'],0EYOdF5FCkgOJJla8DI2Md
Weak And Powerless,['A Perfect Circle'],7gDVjl5fEw2OPAtjbW4LzR
Sour Girl,['Stone Temple Pilots'],6wNwHBUjsessjRioNVFbaO
Adam's Song,['blink-182'],6xpDh0dXrkVp0Po1qrHUd8
Believe,['Staind'],098lPAWl2OmsCx64TXH5OQ
Audience Of One,['Rise Against'],2gTXHAdDkCTGT9paqmgzEB
Misery Business,['Paramore'],6SpLc7EXZIPpy0sVko0aoU
Seein' Red,['Unwritten Law'],2Am5FcMvdx4u4QAnQAwjVH
We Come Running,['Youngblood Hawke'],4Xv41B0BJRcMBJYpavNDfD
Radioactive,['Kings of Leon'],60CirPlTOEWOUBus7HxV3B
Meant to Live,['Switchfoot'],2md2i5QvelRFnafpnd6LOg
Getting Away With Murder,['Papa Roach'],1x0AirtLjfVquI0A9iBVep
San Francisco,"[""The Mowgli's""]",5RRWirYSE08FPKD6Mx4v0V
Jump into the Fog,['The Wombats'],3l8dM1wjgFh98jpiq5ZCe7
I Miss You,['blink-182'],1oTo3ijRbaDAtrjJrGAPSw
If You Only Knew,['Shinedown'],0CkSF2TAqIu8TJaVwwAOnT
Blood In The Cut,['K.Flay'],4q604hQba5940BbOoaenmz
"Dance, Dance",['Fall Out Boy'],0a7BloCiNzLDD9qSQHh5m7
Middle Fingers,['MISSIO'],1RgvTl4vQN4qECtnO1guEp
Fade,['Staind'],70b6WxS0cjxbQqvdu4Q4Sa
Bored To Death,['blink-182'],44TuSOP6xIAEeJmZsN3nXO
Get Out,['CHVRCHES'],7aFfriQJAyHK6eC09YMQBK
All We Ever Knew,['The Head And The Heart'],72zmwnbXjx9fMUjw3mbDSs
Send Them Off!,['Bastille'],4Wg7VfvO7NVG57R8cSPDQG
Too Bad,['Nickelback'],2cCWbBmadLbKvr9xddC79R
Cameras,['Matt and Kim'],7vLeZPIeblZLz04hLRRAES
Outside (feat. Fred Durst) - Family Values Live Version,"['Aaron Lewis', 'Fred Durst']",2AuJ7leOU5BKes4za742Jo
R U Mine?,['Arctic Monkeys'],2AT8iROs4FQueDv2c8q2KE
Doesn't Remind Me,['Audioslave'],0o995gJCGebaza0LWybToU
Long Way Down,['Robert DeLong'],0aHoZOnjEzaN0UkypUkXb9
Breaking up My Bones,['Vinyl Theatre'],7k1pfmKI7t0AprW7SEdFpC
One Foot,['WALK THE MOON'],0iQ77tSa7ncj7zBPtVx6cU
Social Cues,['Cage The Elephant'],1KuVdyg8d6NlRhbpHxg5UF
Right Now,['SR-71'],3iwsyTZzOWHZbHffBEyi1N
You Will Leave a Mark,['A Silent Film'],0h1YoeTqDUKBygoxpYeelS
Show Me How to Live,['Audioslave'],1Qdnvn4XlmZANCVy3XjrQo
Take Me Out,['Franz Ferdinand'],20I8RduZC2PWMWTDCZuuAN
Top Notch,['Manchester Orchestra'],32nbCYpbE2XhXTNiXsXV9o
Maybe,['Sick Puppies'],0nbaoA1FPNt1tRnbXB6FFa
Chlorine,['Twenty One Pilots'],23OXdR7YuUBVWh5hSnYJau
My Sacrifice,['Creed'],2VSbEXqs6NbNiZSTcHlIDR
Ready To Let Go,['Cage The Elephant'],4UyAtnwhaKv7EG1BdkBYRI
Tell Me Baby,['Red Hot Chili Peppers'],0itNMuBHye9fu392b4e9oa
Decode,['Paramore'],1ZLtE9tSJdaUiIJ9YoKHQe
Black Sun,['Death Cab for Cutie'],59FC22eN2Syt9bbv2d6393
Live in the Moment,['Portugal. The Man'],60eOMEt3WNVX1m1jmApmnX
Missed Connection,['The Head And The Heart'],4R9KztunyNTH13KtAqePLp
Doin' Time,['Lana Del Rey'],0Oqc0kKFsQ6MhFOLBNZIGX
Dark Necessities,['Red Hot Chili Peppers'],2oaK4JLVnmRGIO9ytBE1bt
Call Me When You're Sober,['Evanescence'],663Karu2rvKLdnY0eo1n3M
Daphne Blue,['The Band CAMINO'],2FhJvFKyZng57iVQmFayVw
Miserable,['Lit'],2zLZuZFgf4mn3af8wILpHS
I'm Not Over,['Carolina Liar'],407vJkfEQMGDu1MVCWNnMX
Giants,['Bear Hands'],5TmxZMRd2fMkecVqyySKHm
The Hype,['Twenty One Pilots'],7I3skNaQdvZSS7zXY2VHId
Love Song,['311'],3mtukCAgd0mE260QcBfXAX
Cigarette Daydreams,['Cage The Elephant'],2tznHmp70DxMyr2XhWLOW0
Almost Easy,['Avenged Sevenfold'],0DkmhHO4yyqCJFjosmmWPU
Face to the Floor,['Chevelle'],6sREV6MpLHTqcOmBK5mvYF
Flaws,['Bastille'],67wABU4SjBlnDHB0KiU3HL
Royals,['Lorde'],2dLLR6qlu5UJ5gk0dKz0h3
Little Sister,['Queens of the Stone Age'],0BqQWfhMrkpRAUCbdfdHUC
The Rock Show,['blink-182'],2ydUT1pFhuLDnouelIv4WH
Nico and the Niners,['Twenty One Pilots'],5SehvGGC53A7SZKCLXQcyt
Fall to Pieces,['Velvet Revolver'],2amzrvbxYiq8AxGntIiw5V
3 Nights,['Dominic Fike'],1tNJrcVe6gwLEiZCtprs1u
Still Frame,['Trapt'],114bGIxUrj6vnZwWEfEdMP
My Songs Know What You Did In The Dark (Light Em Up),['Fall Out Boy'],7s0lDK7y3XLmI7tcsRAbW0
Viva La Vida,['Coldplay'],1mea3bSkSGXuIRvnydlB5b
Good Things Fall Apart (with Jon Bellion),"['ILLENIUM', 'Jon Bellion']",6pooRNiLyYpxZeIA5kJ5EX
Vicarious,['TOOL'],65ShmiE5aLBdcIGr7tHX35
"Hey Look Ma, I Made It",['Panic! At The Disco'],22oEJW6r2rMb9z4IntfyEa
Down with the Sickness,['Disturbed'],40rvBMQizxkIqnjPdEWY1v
Stubborn Love,['The Lumineers'],3ekNuTF3UpOvIZCfiejpnC
Waste A Moment,['Kings of Leon'],5LlsD7LdSMkGV4Iu0a2Zq0
Harlem,['New Politics'],573latfTMO7SpGtStVrQx5
Hit That,['The Offspring'],3lfmqF0ULXRHlWxBeaHo3t
The Pot,['TOOL'],1lATXTBJDHwawvT1UfxWu3
Hammerhead,['The Offspring'],6LGeOxAohAJTZ0fxKXMqXa
Silvertongue,['Young the Giant'],0yTJtxZJ5VLfBEHhiNUNeY
All The Small Things,['blink-182'],2m1hi0nfMR9vdGC8UcrnwU
She's Out Of Her Mind,['blink-182'],6EE19skJ32p58xihYj2Waa
Figured You Out,['Nickelback'],1Yuim9eHBfG8YUJII28XDF
She's Kerosene,['The Interrupters'],60FJeNTK5edr72G2xtCWuP
bad guy,['Billie Eilish'],2Fxmhks0bxGSBdJ92vM42m
Blur (feat. Foster The People),"['MØ', 'Foster The People']",653SgdD6rQ9YPtsqRgQVzm
Lifeline,['Papa Roach'],69dO2HECe2I2563iMIvEV2
My Way,['Limp Bizkit'],2gSVKxPDww9Eep5rdvtdem
Big Casino,['Jimmy Eat World'],463wBlCYhDPuOVvAU8bS1h
I Am the Highway,['Audioslave'],3bwAS8cN7Xtzvv5UurJOOX
Californication,['Red Hot Chili Peppers'],48UPSzbZjgc449aqz8bxox
Crossfire,['Brandon Flowers'],6S8r0pRxRUy3OF3UUtNjdN
Punching In A Dream,['The Naked And Famous'],5PtEpuVX03k9bOUwilL5EO
Lazy Eye,['Silversun Pickups'],1aDLUzCyYpRXgrjwUWzV2X
The Good Left Undone,['Rise Against'],3Effll2C7OnP2isgbVPJje
The Walker,['Fitz and The Tantrums'],0Nk7bSn0MItonkR0GNs3mj
Don't Tread On Me,['311'],462Gn5aIbAFpn2acXZ0a67
Dead Inside,['Muse'],2daZovie6pc2ZK7StayD1K
From Nowhere,['Dan Croll'],5c9YHjSjEZxaCxsF1Gy5Jt
Feeling This,['blink-182'],26AYR77170U49cMcXB7aRV
